company,id,number_of_board_memebers,average_age_board,executives,total_active_assignments,total_prev_assignments,companies
Primula Byggnads Aktiebolag,5563755767,4,63,Kusoffsky; Carl Fredrik Gunnar,17,27,Primula Byggnads Aktiebolag|AB Björnstjärnan|AB Vitgatan|Fishlovers Lidingö AB|Fastighets AB Fikonträdet|AB Norrmannen Fastigheter|Fastighets AB Korsö 3|Cecilia Kusoffsky Aktiebolag|Förvaltnings AB Bällstaviken|Förvaltnings AB Skinnarviken|Spectral Productions AB|MH Stockholms Innerstad & Lidingö                 Fastighetsmäkleri AB|Stall Primula AB|A9 Fastighetsförvaltning AB|Fraxinus Förvaltning AB|Primula Förvaltning AB|Primula Holding AB
Hifab Group AB,5563941987,8,52,Schelin; Per Allan Patrik,17,8,Hifab Group AB|Hifab AB|Exengo Installationskonsult AB|HifabGruppen AB|Hifab International Aktiebolag|Hifab DU Teknik AB|Hifab Finans AB|Hifab KanEnergi AB|Hifab Netcom AB|Hifab Development AB|Pontem Access AB|CMn BYGGPROJEKTLEDAREN I NORR Aktiebolag|ICS Interconsult Sweden Aktiebolag|LBK Projektledning AB|Hifab Activity AB|Fiberdata Operations AB|Danovia Data Aktiebolag
BYGG R1 AB,5566165253,4,52,Tynong; Leif Ingvar,5,4,Capital R 1 AB|BYGG R1 AB|Fastighetsaktiebolaget Dalhemsvägen|Holding R1 Sweden AB|R1 Bostad AB
Interoc AB,5568712284,5,58,Ahnve; Åke Jonas,5,4,Interoc AB|Interoc Fasad AB|Interoc Plattsättning AB|JAUI AB|MANDA Handelsbolag
ELU Konsult Aktiebolag,5563410421,8,49,Bergman; Anne Charlotte Margareta,11,53,Svevia AB (publ)|Fastpartner AB|Sandbäcken Invest Group Holding AB|Ideella föreningen Svenskt Näringsliv med firma   Svenskt Näringsliv|ELU Konsult Aktiebolag|ALMEGA Aktiebolag|Byggmästare Anders J Ahlström Holding AB (publ)|Sandbäcken Invest Holding AB|Charlotte Bergman Executive AB|Sandbäcken Invest AB|Wollram AB
Siemens Mobility Aktiebolag,5591497440,4,53,Nyquist; Kristina Maria,1,3,Siemens Mobility Aktiebolag
Roland Anderssons Bygg Aktiebolag,5562849090,4,55,Salonen Högberg; Mick Kalle Henning,2,0,Roland Anderssons Bygg Aktiebolag|Noett Invest AB
Hitachi Rail STS Sweden AB,5563863439,4,54,Morand; Eric Pierre,1,0,Hitachi Rail STS Sweden AB
HENT Sverige AB,5590210794,3,45,Jahren; Jan Konrad,1,4,HENT Sverige AB
NF Projektering och Förvaltning AB,5569463515,6,57,Ambré; Joel Sebastian,63,3,NF Projektering och Förvaltning AB|Aktiebolaget Näckström|Vectura Fastigheter AB|Näckström Fastigheter NF8 AB|Näckström Fastigheter NF5 AB|Näckström Fastigheter NF4 AB|Näckström Fastigheter NF6 AB|Näckström Fastigheter NF3 AB|Näckström Fastigheter NF26 AB|Näckström Fastigheter NF1 AB|Näckström Fastigheter NF2 AB|Näckström Fastigheter NF14 AB|Näckström Fastigheter NF9 AB|Näckström Fastigheter NF18 AB|Näckström Fastigheter NF11 AB|Näckström Fastigheter NF24 AB|Stockholm-Saltsjön Aktiebolag|Näckström Fastigheter NF7 AB|Fastighets AB Tingshuset 13|Gothenburg CoValley AB|Näckström Fastigheter NF13 AB|Näckström Fastigheter NF25 AB|Näckström Fastigheter AB|Näckström Fastigheter NF17 AB|Näckström Fastigheter NF23 AB|Näckström Fastigheter NF20 AB|Majira Real Estate 2 AB|GoCo Development AB|Näckström Fastigheter NF21 AB|Näckström Fastigheter Holding 6 AB|Vectura AB|Majira Real Estate 5 AB|Majira Real Estate 3 AB|Majira Real Estate 4 AB|Majira Real Estate 9 AB|Majira Real Estate 8 AB|Majira Real Estate 10 AB|Näckström Fastigheter NF15 AB|Näckström Fastigheter Holding 1 AB|Näckström Fastigheter Holding 3 AB|Näckström Fastigheter Holding 4 AB|Näckström Fastigheter Holding 5 AB|Majira Holding 3 AB|Majira Holding 1 AB|Majira Holding 2 AB|Majira Real Estate 1 AB|Näckström Fastigheter NF22 AB|Majira Real Estate 6 AB|Näckström Fastigheter NF16 AB|Vectura Holding AB|Näckström Fastigheter NF10 AB|Vectura Property AB|Näckström Fastigheter Holding 2 AB|Majira Real Estate 12 AB|Majira Real Estate 11 AB|Näckström Fastigheter NF12 AB|Majira Real Estate 7 AB|Näckström Fastigheter Holding 7 AB|Näckström Fastigheter NF29 AB|Näckström Fastigheter NF30 AB|Näckström Fastigheter NF28 AB|Näckström Fastigheter NF27 AB|Vectura Forskaren AB
Envac Scandinavia Aktiebolag,5563381176,3,47,Haraldsson; Dan Patrick,4,1,Envac Scandinavia Aktiebolag|BoDAB AB|Envac Optibag AB|Bovac Waste Services AB
MOBY Modulärt byggande AB,5591517544,3,42,Ryd; Viktor Björn Erik,2,3,MOBY Modulärt byggande AB|Denise Edlind Fastighetsförmedling AB
Wåhlin Byggare Aktiebolag,5562452119,4,66,Lindqvist; Johan Patrik,15,6,Wåhlin Fastigheter Aktiebolag|Wåhlin Byggare Aktiebolag|Wåhlin fastigheter i Märsta AB|Wåhlin Fastigheter i Ursvik AB|Wåhlin Invest AB|Wåhlin Parkeringshuset AB|Akela Byggprojekt Aktiebolag|Kolkajen AB|Wåhlin Hyresfastigheter Solna AB|Bostadsrättsföreningen Danarö 6|Hallonporten AB|Bostadsrättsföreningen Danarö 5|Svanholmsvägen Fastighet Ekonomisk förening|Trappvägen Fastighet Ekonomisk förening|Bostadsrättsförening Huvudsta Park
Dipart Entreprenad AB,5565443552,4,55,Hoffmann; Jens Troels,3,6,Dipart AB|Dipart Entreprenad AB|Dipart Konsult AB
Dipart Entreprenad AB,5565443552,4,55,Frankborn; Thomas Georg Allan,4,10,Dipart AB|Dipart Entreprenad AB|white light i Stockholm AB|Dipart Konsult AB
Dipart Entreprenad AB,5565443552,4,55,Brännström; Karl-Johan Hampus,2,0,Dipart Entreprenad AB|Aigine AB
Nymans Elektriska Aktiebolag,5561429548,5,52,Lind; Magnus Johan,2,1,Nymans Elektriska Aktiebolag|Nymalc AB
Ohmegi Elektro AB,5562346071,7,50,Ifwer; Fredrik Åke,2,1,Rodens Värme & Sanitet AB|Ohmegi Elektro AB
HighScore Entreprenad AB,5567917603,3,54,Andersson; Tommy Ture Holger,30,27,HighScore Entreprenad AB|Skandinavisk Ecotech AB SEAB|EPSCement AB|Ingmarsö fibernät AB|Kraftteknik i Stockholm AB|Score Ecoboxcenter Roslagen AB|Berga Schakt Aktiebolag|Trident Business Sweden AB|REVIDEX AB|Rånäs Bruk AB|Berga Installation AB|Photonic Power Systems Sweden AB|Ingarö Bygg & Miljöisolering Aktiebolag|Norra Berget 2 AB|Fastighetsbolaget Storholmen Roslagen AB|Stilleryd Industrier AB|BCSENA AB|Rallarens Företagsby Stava AB|Modern Avlopp & Vattenteknik i Skärgården AB|Stilleryd Mekaniska Verkstad AB|Virg Craft AB|Rånäs Förvaltning AB|EPSCement International AB|Noble Gas 5 AB|Carve 3:240 AB|HARG 4:2 AB|Kolla Information Sverige AB|Stilleryd Industrier Holding AB|LAROS INGARÖ AB|Harg 3:8 AB
NOCCON AB,5568468457,3,51,Granler; Oskar Lars Svante,7,11,NOCCON AB|Noc Fast Tre AB|Granler Invest AB|Noccon Fastighetsutveckling AB|NOC Holding AB|OGCS Holding AB|Noc Fast Ett AB
Hifab AB,5561257881,3,51,Schelin; Per Allan Patrik,17,8,Hifab Group AB|Hifab AB|Exengo Installationskonsult AB|HifabGruppen AB|Hifab International Aktiebolag|Hifab DU Teknik AB|Hifab Finans AB|Hifab KanEnergi AB|Hifab Netcom AB|Hifab Development AB|Pontem Access AB|CMn BYGGPROJEKTLEDAREN I NORR Aktiebolag|ICS Interconsult Sweden Aktiebolag|LBK Projektledning AB|Hifab Activity AB|Fiberdata Operations AB|Danovia Data Aktiebolag
XERVON Sweden AB,5564626611,3,54,Sjöberg; Jens Göran Ludvig,2,1,XERVON Sweden AB|JSM Consulting
Molöf Bygg AB,5568173446,3,39,Moen; Lars-Mickael,4,2,Molöf Bygg AB|Canova Elinstallationer AB|Elektropartner Nacka AB|Molöf Invest AB
LW Sverige AB,5563988244,3,61,Lefvert; Karl Magnus,19,22,Malef Holding Aktiebolag|LW Sverige AB|Lefva Bostad AB|Kryddvägen Bostad AB|Trade builder Sweden AB|Reforma Förvaltning AB|Foedus AB|Reforma Bostad AB|Reforma Bemanning AB|Miss Tunica AB|Lefva Fastigheter AB|Lefva Fastighets Älta AB|Reforma Fastighet 191 AB|LW Bygginvest Holding AB|Reforma Fastighet 135 AB|Neo rental assets AB|Ältaberg Lager AB|NEORA HOLDING AB|LW Fastighetsholding i Sverige AB
Otis Aktiebolag,5561293803,3,47,Garcia Pastor; Diego,1,1,Otis Aktiebolag
Northpower Stålhallar AB,5567909956,6,45,Wallenberg; Bobi Erik Olof C,4,15,Northpower Stålhallar AB|Vent Group Nordic AB|Byggkompaniet i Västerås AB|Boweje AB
MIPS AB,5566090162,5,54,Strandwitz; Max,3,4,MIPS AB|M - PS Helmet AB|Falimo AB
Bäckström Stockholm Aktiebolag,5565745527,4,52,Magnusson; Jerry Kjell Gustaf,2,0,Åvik Entreprenadkonsult Aktiebolag|Bäckström Stockholm Aktiebolag
BST Brandskyddsteamet AB,5568790512,2,50,Svensson; Thor Martin Johan,13,7,BST Brandskyddsteamet AB|BST Södra AB|BST West AB|BST South AB|Convise Stockholm AB|Q-Fog i Nora AB|Convise Linköping AB|Brandskyddsteamet Norden Holding AB|Brudkronan AB|Convise Brand och Risk AB|Sieur AB|BST Infra AB|BK9 Invest AB
Uppländska Bergborrnings Aktiebolaget,5562131556,2,59,Karlsson; Robin Emanuel,5,21,Uppländska Bergborrnings Aktiebolaget|Losshållningsbolaget i Sverige AB|Bergsprängningsentreprenörerna i Sverige          Ekonomiska förening|Sonny Mark och Anläggning AB|Robin Mark & Anläggning AB
AARSLEFF Rörteknik Aktiebolag,5560713009,4,52,Indal; Stefan Hans Olof,1,3,AARSLEFF Rörteknik Aktiebolag
Frentab Entreprenad AB,5567221220,3,39,Falenius; Peter Bjarne,8,4,Frentab Entreprenad AB|Frentab Maskin AB|Bostadsrättsföreningen Vargen 7|Betsede Saltarö Fastigheter AB|Frentab Utvecklingsfastigheter AB|Frentab Utvecklingsfastigheter 1 AB|PEFAL AB|Mörtnäs Projekt AB
Adero AB,5569226300,5,45,Benetoft; Erik Andreas,5,2,DeroA AB|Adero AB|Vent Tech Uppsala AB|Benetoft Invest AB|Coelum Holding AB
Drottningholms Entreprenad AB,5564314804,3,39,Faerden; Björn Peter,10,5,Drottningholms Holding AB|Drottningholms Entreprenad AB|Jacobssons Gräv i Enköping AB|VIKAB Aktiebolag|Drottningholms Fastigheter AB|Drottningholms Industrier AB|PCM Drottningholm AB|Drottningholm Properties AB|JGD Fordonsreparationer AB|Leråker AB
Rovalin AB,5566242615,3,51,Saarela; Johan Alexander,4,2,Rovalin AB|Kött- och Fläskprodukter W.                       Arnell Aktiebolag|Infrastructure Group Nordic AB|Johan Saarela AB
AB Tresson fasad,5566997689,3,59,Andersson; Sven Bertil,7,2,SEHED Tresson AB|AB Tresson fasad|AB Tresson Balkong|Essinge Stuckatur & Fasad AB|Mur & Putsföretagen i Sverige Service AB|AB Tresson Stockholm|SEHED Tresson Förvaltning AB
Sandström Nätentreprenad AB,5568077720,1,44,Sandström; Leif Niklas,4,11,Gilling Group AB|Sandström Nätentreprenad AB|VABEKO AB|Sandström Nätentreprenad Produktion AB
K4 Elektriska AB,5566179106,3,39,Kihlström; Karl-Johan,5,11,Kihlström Investment AB|K4 Elektriska AB|Kihlström Förvaltning AB|Bostadsrättsföreningen Danderyds Hantverkshus|K4 Larm & Säkerhet AB
K4 Elektriska AB,5566179106,3,39,Kihlström Cau; Johanna Charlotta,4,5,Kihlström Investment AB|K4 Elektriska AB|Kihlström Förvaltning AB|K4 Larm & Säkerhet AB
Savana Invest AB,5562329754,5,55,Mijac; Veselin,31,34,Savana Holding AB|Savana Invest AB|Savana Entreprenad AB|Häringe Slott AB|Savana Stockholm AB|Fastighets AB Centrummåsen|Savana Kryss 8 Teti AB|Fastighets AB Centrumgillet|Lysithea Invest AB|Savana Litografen AB|Swedmart Aktiebolag|Häringe Fastigheter AB|Savana Tången 4 AB|Bostadsrättsföreningen Vintertullstorget 1|Tykopparen 11 AB|Fastighets AB Plommonträdet 7|Kultur & Bio Brandbergen AB|Gotlandsgatan 43 i Stockholm Ekonomisk förening|Förvaltnings AB Guldregnsbacken|Savana Söderby 2:60 Förvaltnings AB|Savana Tykopparen 11 Holding AB|Förvaltnings AB ProjCo|Västra Vilunda 6:77 Fastighets AB|Anastasia Holding AB|Fastighets AB Torpglaven|Savana IV Fastighets AB|Savana Söderby 2:61 Förvaltnings AB|Savana IX Fastighets AB|Bostadsrättsföreningen Koggen|Fastighets AB Malmjorden|Savana Industri- och Logistikpartner AB
Savana Invest AB,5562329754,5,55,Golic; Zijad,2,0,Savana Invest AB|Förvaltnings AB Guldregnsbacken
Svensk Infrastruktur AB,5567321566,3,51,Sundberg; Johan Erik,12,7,Svensk Infrastruktur AB|Open Infra Group AB|Open Infra Core AB|Optocorp AB|Open Infra Operator AB|NC Network Construction AB|Open Infra Mälardalen AB|Gardio AB (publ)|Optocorp Holding AB|X3 Capital AB|NoHoSu AB|Open Infra Tyskland AB
Ekens Golv Aktiebolag,5561342949,4,55,Håkanson; Leif Thomas,8,24,L.A. Håkanson Aktiebolag|Ekens Golv Aktiebolag|Golvkedjan Aktiebolag|Ideella föreningen Stockholms Byggmästarförening  med firma; Stockholms Byggmästareförening|L.A.H. Fastighets AB|Avjämning & Golv Entreprenad TT AB|Legolas T Håkanson AB|Ekenhuset Sverige AB
NVBS Projekt AB,5590323621,4,42,Nyman; Lars Håkan,7,1,NVBS Projekt AB|NVBS Anläggning AB|NVBS Infra AB|NVBS Electric AB|NVBS Rail Nordics AB|NVBS Anläggning Nord AB|NVBS Rail AB
Rosento Bygg & Material AB,5568884489,2,36,Lukjanova; Santa,4,13,Rosento Bygg & Material AB|SR LUK Kommanditbolag|R13 Holding AB|Rosento Plus Kommanditbolag
Recover Riv & Håltagning AB,5565399341,3,51,Brogren; Carl Johan Ola,3,28,LIQTNordic AB|Brogren Konsult AB|Recover Riv & Håltagning AB
ENACO Sverige AB,5565439337,4,54,Lundin; Thomas Olov,18,41,BST Group Nordic AB|ENACO Sverige AB|Enaco AB|Confidence International Aktiebolag|Smart Parkering Sverige AB|SSF Service AB|ENACO Network Services AB|Nordiska Brand Farestveit AB|Actsec Group AB|Actsec Security AB|LARMTEKNIK I STOCKHOLM AB|Nordic LEVEL Security Advisory AB|Pälsärmen AB|Nordic Level Services Group AB|Nordic Level Secure Solutions AB|Nordic LEVEL Facility Services AB|BST Group AB|Bostadsrättsföreningen Fågelbro 6
STARK Fasadrenovering i Sverige AB,5566913033,4,43,Karlsson; Stefan Sven-Erik,7,31,STARK Fasadrenovering i Sverige AB|Mälardalens Mur och Puts AB|Valbo Fasad Entreprenad AB|Robust Hyrställning Sverige AB|V Fasad AB|STARK Hyrställningar i Sverige AB|Stefan Karlsson Konsult & Fastighets AB
Indoor Energy Services Sweden AB,5563965911,2,50,Bjelkevik; Mats Thomas,10,5,ITS Energy Group AB|Indoor Energy Services Sweden AB|Teknokyl Industrier Aktiebolag|Indoor Energy Control Sweden AB|L&B Fläkt Service Aktiebolag|Indoor Energy Värmebalans AB|SoVent Group AB|Evidensa utveckling AB|M2B Holding AB|Near4You Scandinavia AB
Adelsö Entreprenad & Transport AB,5566624697,5,41,Molin; Bo Mikael,3,6,Adelsö Berg AB|Adelsö Entreprenad & Transport AB|Fredblads Entreprenad AB
Stenhusgruppen Mark och Hus AB,5567744585,4,49,Huss; Malin Charlotta Wanjiku,4,6,SML Invest AB|Stenhusgruppen AB|Stenhusgruppen Mark och Hus AB|SHG Markteknik AB
Stenhusgruppen Mark och Hus AB,5567744585,4,49,Huss; Per Stefan,5,24,SML Invest AB|Stenhusgruppen AB|Stenhusgruppen Mark och Hus AB|Tractare AB|SHG Markteknik AB
Aktiebolaget Svensk Byggtjänst,5560339938,11,53,Månsson; Mats Eric Urban,5,19,Aktiebolaget Svensk Byggtjänst|Falkenberg Graphic Media AB|Bostadsrättsföreningen Grisslan|Byggandets Samordning Aktiebolag|Nordisk Byggtjänst - Data Aktiebolag
HEAB Byggställningar Aktiebolag,5562773878,3,61,Hassel; Jan Michael Jimmy,7,13,HEAB Invest AB|HEAB Byggställningar Aktiebolag|Heab Resurs AB|Carenta Industri AB|HEAB Fastigheter AB|Ställningsskolan AB|Lesenie AB
Rivners Aktiebolag,5561060822,3,57,Segerlund; John Christian,15,18,Lotus Maskin & Transport AB|Rivners Aktiebolag|AK Schakt o Entreprenad AB|RIVAB i Göteborg AB|Rivners Håltagning AB|Rivners Sanering AB|SödermalmsGruppen AB|LODAB Demolering AB|Restaurang Alba i Mariefred AB|Fastighets Aktiebolaget Snatteranden|Fastighetsbolaget Akusaa AB|Elghornet AB|LotusInfra AB|Segerlund Fastighetsbolag AB|MAHB Holding AB
Lestra Entreprenad Sverige AB,5568553688,4,45,Sumberesi; Robert,1,17,Lestra Entreprenad Sverige AB
2xA Entreprenad AB,5569818445,2,50,Carlsson; Lars Thomas,2,2,2xA Entreprenad AB|T. Carlsson Holding AB
VST Nordic AB,5566870571,3,57,Rådestad; Anders Henrik Andrew,6,9,VST Nordic AB|VST Holding AB|LIHAB; Lindbergh & Hagelin Byggnads Aktiebolag|Civilbyrån Konstruktion & Design AB|LIHAB Förvaltning AB|Solstenen AB
Nordfeldt Development AB,5569267403,2,74,Lindell; John Axel,7,72,Nordfeldt Development AB|Trygg stad i Sverige AB|Solo mundis AB|Lignae AB|NF Nya Invest AB|X Park AB|Gunnar Nordfeldt's AB
Vilande Brinkab AB,5565412631,3,54,Nyberg; Lars Olof,2,0,Vilande Brinkab Förvaltning AB|Vilande Brinkab AB
SSM Holding AB,5565333902,4,47,Lundgren; Lars Mattias,13,73,SSM Holding AB|SSM Bygg & Fastighets Aktiebolag|Alfa SSM Bygg AB|SSM Property Services AB|Fastighetsaktiebolaget Älvsjö Quarters|Towel aktiebolag|Bostadsrättsföreningen Elverkshuset|Penta Construction Group AB|JV Elverkshuset AB|Alfa SSMJV AB|SSM Fastigheter AB|Alfa SSM Holding AB|Alfa SSM BP1 Holding AB
Våtrumsteknik i Skandinavien Aktiebolag,5564168275,4,56,Petré; Per Arne,7,13,VT Förvaltning AB|Våtrumsteknik i Skandinavien Aktiebolag|Mälar-El och Teleteknik AB|Våtrumsgross i Sverige AB|Stångholmens Fastigheter AB|Bostadsrättsföreningen Mitt i Åre 1983|Vårbergshöjden AB
Bogfelts Installationer och Entreprenad AB,5563694925,3,43,Bogfelt; Olof Joakim,7,14,Bogfelts Holding AB|Bogfelts Installationer och Entreprenad AB|Infragross i Sverige AB|Motivex Invest AB|Ljuspoolen i Kumla AB|Gunborg Capital i Stockholm AB|Sixten Capital AB
STATICUS Sverige AB,5567477129,3,43,Bucas; Tomas,1,1,STATICUS Sverige AB
Kungsmontage Byggentreprenad AB,5567145874,2,54,Bjelkert; Christer Leif Robert,1,1,Kungsmontage Byggentreprenad AB
Bro & Väg Mälardalen AB,5563132397,4,65,Hubertsson; Mats Ingvar,3,5,Maticon Invest AB|Bro & Väg Mälardalen AB|Lådna Consulting AB
Metodgolv i Stockholm AB,5564689643,6,59,Österberg; Ronnie Mattias,3,4,GBR Service Aktiebolag (GBRAB)|Metodgolv i Haninge AB|Metodgolv i Stockholm AB
LINK Arkitektur AB,5562838564,8,46,Lydholm; John Niclas,1,4,LINK Arkitektur AB
JR Markteknik AB,5569063869,3,43,Lindi; Andreas Johannes,4,1,JR Markteknik AB|Aktiebolaget MILEB|Inspektionsteknik Täby AB|Västerbergslagens Mark & Anläggning AB
Thule Fastighetsutveckling AB,5566446588,3,54,Hägglund; Sven Erik Gabriel,5,10,Thule Fastighetsutveckling AB|Granitklippan AB|Grundklippan AB|Thule Fastighetsutveckling Holding AB|Together Labs AB
Vattenfall Vindkraft Aktiebolag,5567310866,5,45,Grauers Nilsson; Sandra Cecilia,7,11,Vattenfall Vindkraft Sverige Aktiebolag|Vattenfall Vindkraft Aktiebolag|Vattenfall Höge Väg Vind AB|Vattenfall Högabjär-Kärsås Vind AB|Toledo Vind AB|Vattenfall Juktan Vind AB|Vattenfall Wind Power Sweden Holding AB
Midroc Project Management AB,5563149102,4,57,Kronman; Stefan Ingemar,3,8,Idhammar Produktion AB|Midroc Project Management AB|Kronman Consulting AB
Installationsbolaget Solna AB,5569783565,3,56,Lignell; Lars Jerker,4,1,Installationsbolaget Solna AB|IN Stockholm Service AB|Linte Invest AB
SBG Byggen Aktiebolag,5563920817,3,58,Segerberg; Jan Stefan,19,9,Segerberg Förvaltning AB|SBG Byggen Aktiebolag|H Aronsson Byggnads AB|Jokkmokks mark & anläggnings AB|Segerberg Fastighet AB|SPS Holding AB|Cikoria Fastigheter AB|Jokkmokks maskinuthyrnings AB|Segerberg Bostad AB|Segerberg Samhällsfastigheter AB|VP Gustavsberg AB|Kasper SKM AB|Fastighets AB SKM 12|SPS Bygg & Fastighet AB|Bostadsrättsförening Cibos SKM 12|Cibos Holding AB|Bravo SKM AB|Vatten SKM AB|Cikoria Samhällsfastigheter AB
Westins Fönsterteknik AB,5564715869,4,53,Westin; Sebastian Daniel,2,5,Westins Fönsterteknik AB|Westin Invest i Bromma AB
Miljörivarna i Skandinavien AB,5566629100,3,43,Bjurestad; David Philip,12,24,Miljörivarna i Skandinavien AB|DRIVE Demolering Riv Entreprenad AB|Spol & Industriservice i Norrköping AB|Betongteamet Riv & Håltagning i Bergslagen AB|FSG Sverige AB|Servicepilen Skåne AB|Xapro AB|Demolit Holding AB|BOLSON AB|FOGTJÄNSTER I SKÅNE AB|Beredningsbart Syd AB|CIS - Holding AB
Litana Scandinavia AB,5567754493,3,51,Zelvyte; Jolanta,1,3,Litana Scandinavia AB
Lantmännen Byggnads AB,5560428186,2,51,Lind; Inga-Lena,38,31,Lantmännen Byggnads AB|Lantmännen Industrifastigheter AB|Lantmännen Utvecklingsfastigheter AB|Lantmännen Fastigheter AB|Lantmännen Fastigheter Syd AB|Lantmännen Fastigheter Mitt AB|Agconfas Aktiebolag|Lantmännen Förvaltningsfastigheter AB|Tygelsjötomter AB|Lantmännen Kvarnen 6 AB|Lantmännen Novare AB|W. Weibull Aktiebolag|Fastighetsbolaget Bildristaren AB|Lantmännen Fastigheter i Kävlinge 2 AB|Lantmännen Livsmedelsfastigheter i Svedala AB|Lantmännen Norr Fastigheter AB|Lantmännen Handelsfastigheter i Falkenberg AB|Lantmännen Livsmedelsfastigheter i Avesta AB|Lantmännen Handelsfastigheter AB|Lantmännen Anguis AB|Lantmännen Handelsfastigheter i Helsingborg 2 AB|Lantmännen Produktionsfastigheter AB|Nedflo Förvaltnings Aktiebolag|Lantmännen Handelsfastigheter i Dalby AB|Lantmännen Odal Fastigheter AB|Lantmännen Dokumentet AB|Lantmännen Industrifastigheter i Bjuv AB|Lantmännen Fastigheter i Östergötland AB|Lantmännen i Mölndal AB|Läby Mark AB|Vassen Fastigheter AB|Lantmännen Kvarnen 7 AB|Lantmännen Fastigheter i Uppsala AB|Lantmännen Fastigheter i Kävlinge AB|Lantmännen Algen 1 AB|Lantmännen Utvecklingsfastigheter i Visby AB|Lantmännen Algen 2 AB|Läby Västerby Förvaltning AB
M J Contractor AB,5564926904,2,41,Johansson; Sam Mikael,9,2,M J Contractor AB|Leverans Bygg Fastighet Stockholm AB|PPF Plåt & Plast Form Aktiebolag|Gottröra Fastighet AB|Kv. Trucken AB|Bryggerivägen Fastighets AB|Generatorgatan Fastighets AB|Hästhagsvägen Fastighets AB|MJ Holding AB
Umia Stockholm AB,5590619663,8,48,Hedlund; Jonas Peter Michael,2,7,Umia Stockholm AB|OrganisationsBolaget i Stockholm AB
MFH Bygg AB,5569437196,3,52,Eliasson; Claes Per-Åke,18,13,My First Home Holding AB|MFH Bygg AB|Prefament AB|Nordic Insource Solutions AB|Tyresö Sportcenter AB|Solkudden AB|My First Home AB|Letavis AB|My First Car Park AB|Fastighetsbolag Librobäck 12:8 AB|Fyrisvallsgatans Fastighets AB|Hammarby-Smedby 2 AB|Nordic Insource Solutions Holding AB|Junior Living Fyra AB|Junior Living Librobäck AB|Tillerman Tradetech AB|Junior Living Holding AB|Junior Living i Solna AB
H Aronsson Byggnads AB,5566963608,3,49,Persson; Jan Tomas,6,1,H Aronsson Byggnads AB|SPS Holding AB|SPS Bygg & Fastighet AB|Aroria Holding AB|Bostadsrättsföreningen Bagaren i Rimbo|Rimbo Bagaren 4 AB
NCC Industry Nordic Aktiebolag,5561446732,4,54,Salonen; Jyri-Heikki,4,44,Hercules Grundläggning Aktiebolag|NCC Kemi Aktiebolag|NCC Industry Nordic Aktiebolag|8INDUSTRIES AB (publ)
P O Service Bygg & Måleri AB,5561614206,3,48,Johansson; Robert Einar Seth,4,5,P O Service Bygg & Måleri AB|Hjelm utbildning AB|Förvaltaren Einar AB|Högdalen United Holding AB
Rosenqvist Entreprenad AB,5563918720,3,60,Hammarberg; Karl Kristian,1,1,Rosenqvist Entreprenad AB
Rosenqvist Entreprenad AB,5563918720,3,60,Westerfelt; Kjell Fredrik,2,1,Rosenqvist Entreprenad AB|Diagona AB
Kvarnholmen Utveckling AB,5567105514,6,50,Hultqvist; Mikael Lars,13,1,Kvarnholmen Utveckling AB|Ideella föreningen Stockholms Byggmästarförening  med firma; Stockholms Byggmästareförening|Holmenkvarnen 7 AB|Havrekvarnen 1 Holding AB|Holmenkvarnen 8 AB|Holmenkvarnen 1 AB|Holmenkvarnen 5 AB|Havremjölet 1 AB|Havrekvarnen 2 Holding AB|Havremjölet 2 AB|Havremjölet 3 AB|Havremjölet 4 AB|Kvarnholmen Holding AB
J.N. Elinstallatörer Aktiebolag,5562771468,7,57,Hjerpe; Peter Karl Lennart,19,3,VentPartner Sverige AB|J.N. Elinstallatörer Aktiebolag|VallaCom AB|APC Elinstallatören Aktiebolag|AB El & Säkerhet Sörmland|Boman El & Larmtjänst i Norrköping AB|MSI-EL Motala Ströms Installation AB|Instamate AB|Aquadus VVS AB|Rörtema i Nyköping AB|FTX teknik & service AB|MSI-Järn AB|MSI-Rör AB|Larm & Teleteknik i Motala AB|P H Elkonsult AB|Hjerpe Invest AB|EL Jo Invest AB|INTEC Nordic AB|J.N. Kraftinstallatörer Aktiebolag
Finess Bygg ROT Stockholm AB,5568739410,3,45,Sjö; Karl Krister Mathias,2,0,Finess Bygg ROT Stockholm AB|BOOGA Consulting
Hans Andersson Entreprenad Aktiebolag,5565052916,4,58,Andersson; Hans Erik Gustav,4,3,Hans Andersson Entreprenad Aktiebolag|Fastighetsbolaget Rudan 1:2 AB|Semen 1 Holding AB|Sveland Holding AB
Norrland VA AB,5569874257,3,29,Kaya; Tommy Faruk,2,3,Norrland VA AB|Veiteka AB
HH:s Ventilation AB,5563810083,2,47,Jansson; Christer Mikael,1,1,HH:s Ventilation AB
ML Demo AB,5563394534,7,49,Löfdahl; Mats-Olov,7,10,ML Demo AB|Prodemo Fastighets AB|Sjöbotten Förvaltning AB|Delmar Holding AB|PML Förvaltnings AB|Bostadsrättsföreningen Fabrikshuset|ML Demo Holding AB
Alviks Måleri AB,5563260701,3,60,Andersson; Lars Daniel,11,7,Alviks Måleri AB|Alviks Måleri i Uppsala AB|Svenska maskinaktiebolaget Greiff Aktiebolag|Almfast AB|TakeNote AB|Alviks Fastighetsvård Aktiebolag|Almhäger AB|Cecilia Prööm Andersson Fastighetsförmedling AB|Bryggan Ett AB|Zäll Smokehouse AB|A-Note AB
