company,id,status,actual_status,remark,default_date
Instrumentservice i Skandinavien AB,5567224109,aktivt,aktivt,,
Grävtjänst i Sandviken AB,5568208861,aktivt,aktivt,,
Mickes Bogsering och sjöentreprenad Handelsbolag,9697623883,aktivt,aktivt,,
Stridhs Rör & Hemservice Handelsbolag,9165851131,aktivt,aktivt,,
Stömne Verkstäder Ekonomisk förening,7164135217,aktivt,aktivt,,
Gävle Isolering AB,5591935142,aktivt,aktivt,,
Åström Tak AB,5569496119,aktivt,aktivt,,
Måleriteam Gävle AB,5591597868,aktivt,aktivt,,
Reference Måleri & Service AB,5590875935,aktivt,aktivt,,
Mollstedt Rääf Bygg AB,5590103932,aktivt,aktivt,,
B. Eriksson Entreprenad AB,5568825953,aktivt,aktivt,,
m3A arkitektur AB,5569918872,aktivt,aktivt,,
Bygg & Montage Mitt AB,5591735906,aktivt,aktivt,,
Guro Bygg Aktiebolag,5563121291,aktivt,aktivt,,
Östkustens Bygg & Mureri i Söderhamn AB,5592101124,aktivt,aktivt,,
Spansk Elektriska AB,5568030000,aktivt,aktivt,,
Patrik Hjalmarsson Schakt AB,5591397426,aktivt,aktivt,,
Perras Bygg I Trönödal AB,5590378005,aktivt,aktivt,,
Gefle Entreprenad & Maskinteknik AB,5568757537,aktivt,aktivt,,
Svedbjörks Entreprenad AB,5568241722,aktivt,aktivt,,
Öygards Byggservice AB,5568221500,aktivt,aktivt,,
Gävle Montage & Portcenter AB,5566028303,aktivt,aktivt,,
TH Thalén Grävtjänst AB,5569195695,aktivt,aktivt,,
Burmans Bygg i Skärså AB,5568693591,aktivt,aktivt,,
BOLLNÄS VVS AB,5569729857,aktivt,aktivt,,
Nordsjö Grävtjänst Aktiebolag,5564275344,aktivt,aktivt,,
Hälsinge VVS&KYL AB,5591427223,aktivt,aktivt,,
Lindbloms Maskin & El i Bollnäs Aktiebolag,5564762689,aktivt,aktivt,,
IFB SERVICE AB,5568767734,aktivt,aktivt,,
Söderberg Entreprenad i Hudiksvall AB,5567010813,aktivt,aktivt,,
Färila Plåtslageri AB,5591615223,aktivt,aktivt,,
Täppa Trä AB,5569973869,aktivt,aktivt,,
Nilssons Entreprenadmaskiner i Ilsbo AB,5567922280,aktivt,aktivt,,
Byggtill i Gävle AB,5567791628,aktivt,aktivt,,
Järvsöbranten AB,5569380172,aktivt,aktivt,,
TL FASTIGHETSSERVICE & EL I SÖDERHAMN AB,5590825765,aktivt,aktivt,,
JB Akustikmontage AB,5567804868,aktivt,aktivt,,
Rubank Bygg AB,5565798799,aktivt,aktivt,,
Urfjället Bygg AB,5563520575,inaktivt,Registrerad,Konkurs inledd,2020-04-15
NM Gårdsförvaltning & Entreprenad AB,5590232384,aktivt,aktivt,,
Stockis El AB,5566420518,aktivt,aktivt,,
Project Consulting Management i Söderhamn AB,5591473284,aktivt,aktivt,,
Daniel Nilsson Entreprenad AB,5591200851,aktivt,aktivt,,
Beon Söderäng AB,5562069129,aktivt,aktivt,,
Brynäs Plåtslageri Aktiebolag,5568082696,aktivt,aktivt,,
Essvent Plåt & Ventilation AB,5590091491,aktivt,aktivt,,
Appertiff AB,5566979521,aktivt,aktivt,,
Hälsinge Rostfria AB,5591915425,aktivt,aktivt,,
Engbloms Bygg i gävle Aktiebolag,5566162995,aktivt,aktivt,,
JTR Måleri AB,5568500101,aktivt,aktivt,,
GST Portteknik AB,5566530480,aktivt,aktivt,,
Gestrike Måleri i Sandviken AB,5568242191,aktivt,aktivt,,
Arbrå Plåtslageri AB,5590168190,aktivt,aktivt,,
BGH Entreprenad i Vallsta AB,5565271169,aktivt,aktivt,,
Jonte Shamir Bygg AB,5569680605,aktivt,aktivt,,
Pexida Bygg AB,5591363824,aktivt,aktivt,,
Bränderna Bygg AB,5568359151,aktivt,aktivt,,
Thorins Entreprenad AB,5591272363,aktivt,aktivt,,
Välje Rör AB,5591544241,aktivt,aktivt,,
Dolken i Forsa AB,5590323431,aktivt,aktivt,,
LP Montageteknik AB,5590320312,aktivt,aktivt,,
Lövgren Förvaltning AB,5567587786,aktivt,aktivt,,
Tony Söderströms El AB,5566606140,aktivt,aktivt,,
JB Jockebyggare i Hofors AB,5569893455,aktivt,aktivt,,
Kilafors Sten och kakel Aktiebolag,5562523430,aktivt,aktivt,,
Sundbo El AB,5565835930,aktivt,aktivt,,
JR Roos Måleri - & Fastighetsservice AB,5591858005,aktivt,aktivt,,
PO Golvteknik i Ljusdal AB,5568010820,aktivt,aktivt,,
Gefle Rail Consulting AB,5591987879,aktivt,aktivt,,
Gräv & Last i Gävle AB,5590569652,aktivt,aktivt,,
Helsingesnickaren Christoffer Åkerström Aktiebolag,5590839444,aktivt,aktivt,,
Lannås Arkitekter AB,5568242019,aktivt,aktivt,,
KM Bygg i Ljusdal AB,5591844781,aktivt,aktivt,,
Jonssons Gräv & Entreprenad AB,5590606397,aktivt,aktivt,,
WB Plåt & Tak AB,5590994983,aktivt,aktivt,,
Bengt Danielsson Bygg AB,5565547295,aktivt,aktivt,,
Bernt Olsson Konsult AB,5566140892,aktivt,aktivt,,
Mateco Byggentreprenader Aktiebolag,5565335147,aktivt,aktivt,,
Ljusdals Elektriska AB,5569701260,aktivt,aktivt,,
ÖSA Plåtslageri Aktiebolag,5566040746,aktivt,aktivt,,
Hökens Entreprenad Tjänst AB,5590555941,aktivt,aktivt,,
Christian Hillberg Byggkonsult AB,5591653323,aktivt,aktivt,,
Oskar Olsson Bygg och Entreprenad AB,5569385528,aktivt,aktivt,,
Byggens Bygg o Betong i Kilafors AB,5562796986,aktivt,aktivt,,
Bygginteriör Gävle AB,5590629985,aktivt,aktivt,,
FABE GÄVLEBORG AB,5568879794,aktivt,aktivt,,
Forsbergs Entreprenad & Mekaniska AB,5591900070,aktivt,aktivt,,
Valbo Schakt Aktiebolag,5564011483,aktivt,aktivt,,
Plattor På Gång AB,5590595608,aktivt,aktivt,,
EBE Bygg & Tak AB,5568189186,inaktivt,Registrerad,Konkurs inledd,2020-06-26
Bergbocken AB,5591623763,aktivt,aktivt,,
ByggKonsulten i Ljusdal AB,5566903893,aktivt,aktivt,,
Hans Målare i Hudiksvall Aktiebolag,5560890419,aktivt,aktivt,,
SKRAPAN Betong AB,5590885017,aktivt,aktivt,,
Sörängs Emballage AB,5564940889,aktivt,aktivt,,
Ödeving VVS AB,5590758461,aktivt,aktivt,,
Z Bygg och Fönster i Gästrikland AB,5590667803,aktivt,aktivt,,
Rebykon i Storvik AB,5565154845,aktivt,aktivt,,
Larssons Bygg i Hälsingland AB,5591419949,aktivt,aktivt,,
Snickar'n P Wiklund AB,5569893414,aktivt,aktivt,,
Johan Hedin Bygg AB,5591789267,aktivt,aktivt,,
Daniel M Ågren Bygg AB,5590356464,aktivt,aktivt,,
Termab AB,5568681471,aktivt,aktivt,,
HELT KLART - Design & byggnation av kök i Gävle AB,5568071426,aktivt,aktivt,,
Olle Hill Byggnads AB,5565524641,aktivt,aktivt,,
GW Byggnads i Söderhamn AB,5569425555,aktivt,aktivt,,
Majo Industrigolv AB,5591971253,aktivt,aktivt,,
J.Wiklunds Gräv och Last AB,5566291257,aktivt,aktivt,,
Nordanstig Rör AB,5590511373,aktivt,aktivt,,
Elektrikerna Hedström Bergander AB,5563140937,aktivt,aktivt,,
Morins badrum & kök AB,5569133779,aktivt,aktivt,,
Daniel Danielssons Plåtslageri AB,5591858039,aktivt,aktivt,,
Bergström Gräv i Långby AB,5590108972,aktivt,aktivt,,
Erling Lindgren Måleri Aktiebolag,5563788800,aktivt,aktivt,,
V Persson Montage AB,5590744487,aktivt,aktivt,,
Brodins Entreprenad AB,5566273412,aktivt,aktivt,,
AlltiBygg i Gävle AB,5566605035,aktivt,aktivt,,
ToWäX AB,5591264907,aktivt,aktivt,,
Östmans Anläggning AB,5591590020,aktivt,aktivt,,
WW Kraftmontage AB,5592116262,aktivt,aktivt,,
Johan Westerlunds Sortering o Entreprenad AB,5561891648,aktivt,aktivt,,
Lars-Erik Wallin Aktiebolag LEWAB,5562817766,aktivt,aktivt,,
C & F Projektledning AB,5591264360,aktivt,aktivt,,
Gävle Glasservice Aktiebolag,5562694074,aktivt,aktivt,,
AOlofsson AB,5590605274,aktivt,aktivt,,
Bergströms Kakel & Design AB,5591954671,aktivt,aktivt,,
Säkerhetstjänst i Norrland AB,5566195110,aktivt,aktivt,,
Åbyfors Bygg o Takentreprenader AB,5569129363,aktivt,aktivt,,
Annefors snickeri & bygg AB,5590555974,aktivt,aktivt,,
Energiautomatik Lars Pettersson Aktiebolag,5562483585,aktivt,aktivt,,
HälsingePetter AB,5590568613,aktivt,aktivt,,
Ericsson & Karlström AB,5565767182,aktivt,aktivt,,
Rävabergs Entreprenad AB,5566568126,aktivt,aktivt,,
MoSkogens Armering och Betongtjänst AB,5590188008,aktivt,aktivt,,
HANS-ERIK ZACKRISSON ENTREPRENAD Aktiebolag,5564391950,aktivt,aktivt,,
Övernäs Måleri och Bygg AB,5591779664,aktivt,aktivt,,
Njutångers Ventilationsrekonditionering           Aktiebolag,5564297223,aktivt,aktivt,,
RKB Byggservice i Storvik AB,5590258488,aktivt,aktivt,,
Tänndalen Produktions två AB,5568610017,aktivt,aktivt,,
Henkes Data Tv Teknik AB,5590592175,aktivt,aktivt,,
Ekosystem i Gävle AB,5565138905,aktivt,aktivt,,
Hofors Bygg & Montage AB,5591286421,aktivt,aktivt,,
Rupit Byggentreprenad AB,5564796331,aktivt,aktivt,,
Sören Svensson Plåtslageri Aktiebolag,5561468744,aktivt,aktivt,,
Tång Entreprenad AB,5566202684,aktivt,aktivt,,
WHW VVS Teknik AB,5564840139,aktivt,aktivt,,
Wira bygg AB,5590951140,aktivt,aktivt,,
PLW Entreprenad AB,5590054721,aktivt,aktivt,,
Delsbo Gräv & Schakt AB,5567462063,aktivt,aktivt,,
Peter Lindbloms Schakt & Transport Aktiebolag,5564498359,aktivt,aktivt,,
Olles Industrigolv AB,5591411037,aktivt,aktivt,,
BL Last i Marmaverken Aktiebolag,5564132677,aktivt,aktivt,,
Jesper Ruhl Bygg & Entreprenad AB,5591208961,aktivt,aktivt,,
DR Kakel Aktiebolag,5568421357,aktivt,aktivt,,
BERAB i Gävle AB,5569375016,aktivt,aktivt,,
AB Hälsinge trafik & signalteknik,5590094453,aktivt,aktivt,,
Helsans Service Aktiebolag,5563039329,aktivt,aktivt,,
Gefle Kakel & Keramik AB,5568747470,aktivt,aktivt,,
Liiten Gräv & Mek AB,5590525456,aktivt,aktivt,,
BoSmedjan Aktiebolag,5566103791,aktivt,aktivt,,
Active Safety Group Sweden AB,5591525638,aktivt,aktivt,,
Hälsinge Tak & Montage AB,5567638936,aktivt,aktivt,,
Taksystem i Ljusdal Aktiebolag,5564650249,aktivt,aktivt,,
Leif Anderssons Kran i Edsbyn Aktiebolag,5563255370,aktivt,aktivt,,
Olssons linje och spårservice AB,5591211916,aktivt,aktivt,,
Per Måns Bygg AB,5569484636,aktivt,aktivt,,
E Karlsson Bygg & Montage AB,5567932511,aktivt,aktivt,,
Thomas Blom Bygg AB,5567584452,aktivt,aktivt,,
Fiberbröderna Installation AB,5569375057,aktivt,aktivt,,
J. Wikman Gräv & Fastighetsentreprenad AB,5567697577,aktivt,aktivt,,
Söderhamns Montage Tjänst AB,5591148720,aktivt,aktivt,,
L&N Säkerhetsdörrar AB,5591210967,aktivt,aktivt,,
Vent. Planering i Hudik Aktiebolag,5564415213,aktivt,aktivt,,
Bengts El i Hedesunda AB,5590192406,aktivt,aktivt,,
Åviks Måleri AB,5568287980,aktivt,aktivt,,
Elfstrand Entreprenad AB,5591130132,aktivt,aktivt,,
Gustaf Asplund Entreprenad AB,5568006158,aktivt,aktivt,,
Vattenstruktur i Gävle AB,5591763114,aktivt,aktivt,,
Glimbo Förvaltningar AB,5591606560,aktivt,aktivt,,
Värmepumpsspecialisten i Gävle AB,5591363410,aktivt,aktivt,,
Hofors Spårtjänst AB,5568775208,aktivt,aktivt,,
RQ Byggkonsult AB,5590707393,aktivt,aktivt,,
Coralp AB,5565466579,aktivt,aktivt,,
Brinx AB,5590274998,aktivt,aktivt,,
Spjut's Grävservice AB,5566966858,aktivt,aktivt,,
AB JÄRBO RÖRMOKERI,5590469440,aktivt,aktivt,,
L Jonasson Bygg AB,5567675326,aktivt,aktivt,,
Löwdins Tak & Plåt AB,5568825938,aktivt,aktivt,,
Gästrike Bergsprängning AB,5591456883,aktivt,aktivt,,
Galleo AB,5592125578,aktivt,aktivt,,
Edejern i Mobodarne AB,5568348543,aktivt,aktivt,,
Stolt Byggtjänst Aktiebolag,5562832393,aktivt,aktivt,,
Byggmontören Thomas & Anders AB,5568952088,aktivt,aktivt,,
Växbo Gräv & Planering AB,5568344955,aktivt,aktivt,,
Byggare Bo Entreprenad AB,5592010903,aktivt,aktivt,,
Knåda VVS AB,5590193586,aktivt,aktivt,,
Glombo Plåt AB,5591023881,aktivt,aktivt,,
LGS Träfiberisolering Aktiebolag,5565060992,aktivt,aktivt,,
ODDJOB Aktiebolag,5563257764,aktivt,aktivt,,
TC Maskintjänst AB,5590077474,aktivt,aktivt,,
N Magnussons Bygg Aktiebolag,5565027728,aktivt,aktivt,,
Hedlunds Entreprenad AB,5592019029,aktivt,aktivt,,
JB CORE AB,5568484413,aktivt,aktivt,,
A.Eriksson Värme & Kylservice AB,5591870281,aktivt,aktivt,,
Bergsjö Bygg & Montage AB,5590678818,aktivt,aktivt,,
Henrik Mörk Gräv AB,5568214398,aktivt,aktivt,,
Micke Andersson Bygg i Gävle AB,5569866857,aktivt,aktivt,,
Finnish Steel Painting AB,5590945456,aktivt,aktivt,,
xuiri AB,5562749142,aktivt,Registrerad,,
M Gräv & Entreprenad AB,5591081640,aktivt,aktivt,,
Gästrike Trafikentreprenad AB,5592096613,aktivt,aktivt,,
Bröderna Gräver Aktiebolag,5562206002,aktivt,aktivt,,
Segeråker Lantgård AB,5562795194,aktivt,Registrerad,,
Vallsta Grävtjänst AB,5569709016,aktivt,aktivt,,
Kläppaåsen Entreprenad AB,5569686347,aktivt,aktivt,,
Björklunds plåt AB,5591256739,aktivt,aktivt,,
Lage Harrisson AB,5591177661,aktivt,aktivt,,
Elinstallatören Sandviken AB,5569585895,aktivt,aktivt,,
Wallinders Golvslipning Aktiebolag,5562818806,aktivt,aktivt,,
HS Rör & Fastighetsservice AB,5591740807,aktivt,aktivt,,
Gävleborgs Isoleringsteknik AB,5568763824,aktivt,aktivt,,
Yttermyrs Plåtslageri Aktiebolag,5560976606,aktivt,aktivt,,
Tommy Karlsson Entreprenad Aktiebolag,5590059852,aktivt,aktivt,,
CHG Guld i Söderhamn AB,5568114879,aktivt,aktivt,,
Ropfast Aktiebolag,5563908689,aktivt,aktivt,,
Pålles Hantverk AB,5591932396,aktivt,aktivt,,
Jima Rör AB,5591749873,aktivt,aktivt,,
Lundmarks VVS AB,5591663413,aktivt,aktivt,,
Frakt & Kusttjänst i Hälsingland Kommanditbolag,9696192146,aktivt,aktivt,,
Trönö Maskintjänst Handelsbolag,9696334045,aktivt,aktivt,,
Waan AB,5592054703,inaktivt,Registrerad,Konkurs inledd,2020-10-27
M Boman Mark&Betong AB,5567512040,aktivt,aktivt,,
Bloms stall & ställningstjänst Handelsbolag,9697325554,aktivt,aktivt,,
Shakti Sweden ek. för.,7696238679,aktivt,aktivt,,
Åmotbygdens ekonomisk förening,7696189609,aktivt,aktivt,,
Olssons El i Lindefallet Handelsbolag,9164688724,aktivt,aktivt,,
Spårgruppen Sverige AB,5591939441,aktivt,aktivt,,
TS Service AB,5591674345,aktivt,aktivt,,
Takpartnern i Värmland AB,5591693246,inaktivt,Registrerad,Konkurs inledd,2020-11-20
Svenska fasad & fönster AB,5591973473,aktivt,aktivt,,
Larsson & Enroth Byggnads AB,5568828114,aktivt,aktivt,,
BHD Plattsättning & Entreprenad AB,5592146665,aktivt,aktivt,,
Hultqvist & Olsson Måleri AB,5592161391,aktivt,aktivt,,
MJM MATTIAS JONSSON MÅLERI AB,5591905129,aktivt,aktivt,,
Gävle Entreprenad AB,5591884712,aktivt,aktivt,,
Strandqvist Warzau Consulting AB,5591716708,aktivt,aktivt,,
Multibygg Sweden AB,5568314842,aktivt,aktivt,,
Magnus N Murare AB,5590545926,aktivt,aktivt,,
Rockås Entreprenad AB,5562263284,aktivt,aktivt,,
Ola Hermansson AB,5568107188,aktivt,aktivt,,
Nilssons Entreprenad i Bro AB,5569594905,aktivt,aktivt,,
PIRRAND AB,5564891793,aktivt,aktivt,,
Malmgrens Grävtjänst AB,5591096754,aktivt,aktivt,,
High Altitude AB,5568233737,aktivt,aktivt,,
Karl Mattson Design AB,5591714414,aktivt,aktivt,,
S E Konsult i Söderhamn AB,5566601059,aktivt,aktivt,,
Nordahls i Bergvik AB,5564792249,aktivt,aktivt,,
Skoglunds Rör AB,5591892905,aktivt,aktivt,,
SSW Byggservice i Alfta Aktiebolag,5564116969,aktivt,aktivt,,
Michael och Daniels Måleri AB,5591036974,aktivt,aktivt,,
Sture Hillblom Consulting AB,5562522275,aktivt,aktivt,,
Merres Glas AB,5568971906,aktivt,aktivt,,
Fransson Måleri Bollnäs AB,5590371588,aktivt,aktivt,,
Björn A Bygg AB,5569538340,aktivt,aktivt,,
Hille Montage & Service AB,5568723042,aktivt,aktivt,,
M.A.O Bygg AB,5591441778,aktivt,aktivt,,
Gävle Montageservice AB,5569650350,aktivt,aktivt,,
Berling-Nilsson Bygg AB,5591130751,aktivt,aktivt,,
Ekström Bygg & Måleri AB,5567982789,aktivt,aktivt,,
Delsbo Elteknik AB,5590696505,aktivt,aktivt,,
Mats Jansson Bygg AB,5568394745,aktivt,aktivt,,
Peter Perssons Fastighetsservice AB,5568731102,aktivt,aktivt,,
Exactus Byggprojekt & Transportband AB,5566606546,aktivt,aktivt,,
Golvläggaren i Valbo Aktiebolag,5561381558,aktivt,aktivt,,
Helsinge Infrakonsult AB,5591653372,aktivt,aktivt,,
Dellhem Montage AB,5592027212,aktivt,aktivt,,
Bollnäs Fjärrvärmemontage AB,5565389110,aktivt,aktivt,,
HUDIKSTÄLLNINGAR Aktiebolag,5563100485,aktivt,aktivt,,
Bröderna Perssons Traktorfirma Aktiebolag,5561294892,aktivt,aktivt,,
Enerco VA-teknik AB,5590490313,aktivt,aktivt,,
Per Bylund Bygg AB,5569429276,aktivt,aktivt,,
Entreprenadtjänster i Hälsingland AB,5590187307,aktivt,aktivt,,
Bollnäs Isolerservice AB,5565728960,aktivt,aktivt,,
3 Entreprenad i Gävle AB,5592175672,aktivt,aktivt,,
MAJO Konstruktion AB,5569952459,aktivt,aktivt,,
Löövs Plåtslageri AB,5568538077,aktivt,aktivt,,
Sköld & Biribakken Konsult och Fastigheter AB,5591616569,aktivt,aktivt,,
Nordikon Projektledning AB,5569988222,aktivt,aktivt,,
AM Signalteknik AB,5590402607,aktivt,aktivt,,
Nordanstigs Entreprenad AB,5563371961,aktivt,aktivt,,
Norrhälsinge Entreprenad AB,5590453006,aktivt,aktivt,,
Lindbloms Tindrande Styr och Elinstallationer AB,5591653331,aktivt,aktivt,,
Kvarnab Entreprenad AB,5567190508,aktivt,aktivt,,
Njutångers Svets & Montage AB,5591115554,aktivt,aktivt,,
Art Work of Sweden AB,5567996912,aktivt,aktivt,,
1kvist AB,5591998488,aktivt,aktivt,,
arkreativa AB,5568466980,aktivt,aktivt,,
Uffe Karlsson Entreprenad AB,5590403241,aktivt,aktivt,,
Nordström Schakt & Entreprenad AB,5569681959,aktivt,aktivt,,
Mek & Underhållstjänst i Hudiksvall AB,5591642599,aktivt,aktivt,,
Hudiksvalls Fasadrenovering AB,5566251558,aktivt,aktivt,,
Bosses Plåt Aktiebolag,5563617710,aktivt,aktivt,,
Magnus Larsson Effectbygg AB,5590670781,aktivt,aktivt,,
Bygg Montage i Bollnäs AB,5566219449,aktivt,aktivt,,
MALVIKS Entreprenad Aktiebolag,5563645182,aktivt,aktivt,,
Henrik Eriksson Kapitalförvaltning i Söderhamn AB,5567543573,aktivt,aktivt,,
Bygg Companiet i Hudiksvall AB,5566944756,aktivt,aktivt,,
GUIPER AB,5569109225,aktivt,aktivt,,
Teknik & Bygg Skandinavia AB,5569893166,aktivt,aktivt,,
Gefle Yttertak AB,5592029101,aktivt,aktivt,,
Infra Consulting RS AB,5567156251,aktivt,aktivt,,
Källbergs Byggnadsvård AB,5590132774,aktivt,aktivt,,
TOP 26 AB,5569969297,aktivt,aktivt,,
Energi och ventilationsservice Mitt AB,5569310385,aktivt,aktivt,,
OK Consultant AB,5567794598,aktivt,aktivt,,
DS Mätteknik AB,5590074497,aktivt,aktivt,,
E.W. Mät & Maskin AB,5567186340,aktivt,aktivt,,
ML Kvalitetsbygg AB,5569128670,aktivt,aktivt,,
Landströms Bygg & Hyvleri i Söderhamn AB,5569931719,aktivt,aktivt,,
Forsa Schakt och Transport AB,5568365885,aktivt,aktivt,,
Bröderna Lindberg I Söderhamn AB,5566468459,aktivt,aktivt,,
City Fastigheter i Edsbyn AB,5563751634,aktivt,aktivt,,
X-Cavator i Gävle AB,5590746797,aktivt,aktivt,,
Fribergs Golv & Vägg i Gävle AB,5569222192,aktivt,aktivt,,
NL Byggkonsult AB,5591196596,aktivt,aktivt,,
Starkel i Röste AB,5590183835,aktivt,aktivt,,
GrönåsDalens Entreprenad AB,5567810303,aktivt,aktivt,,
Jättendal Skog AB,5569720872,aktivt,aktivt,,
Jordbänningarna Aktiebolag,5564711256,aktivt,aktivt,,
BGN Entreprenad AB,5563898385,aktivt,aktivt,,
Berglins Elservice AB,5590942370,aktivt,aktivt,,
WT-Tech AB,5567933683,aktivt,aktivt,,
Rossvallen Bygg AB,5568613383,aktivt,aktivt,,
Renskalla EMR AB,5569877599,aktivt,aktivt,,
Dräneringstjänst i Bollnäs AB,5568326424,aktivt,aktivt,,
RMI-elteknik AB,5591407126,aktivt,aktivt,,
SPECTAG AB,5566733985,aktivt,aktivt,,
Kinsta Plåtslageri Aktiebolag,5563124410,aktivt,aktivt,,
Quatro-Konsulterna AB,5590544200,aktivt,aktivt,,
Björklins Elektriska AB,5590801543,aktivt,aktivt,,
Larsson & Engströms Rör Aktiebolag,5560775990,aktivt,aktivt,,
CMW Entreprenad Aktiebolag,5564542495,aktivt,aktivt,,
Bygg Bengt i Söderhamn Aktiebolag,5561373415,aktivt,aktivt,,
Ockelbo Svets & Byggmontage AB,5568162779,aktivt,aktivt,,
Ellens Gräv AB,5591450324,aktivt,aktivt,,
Hillboms Entreprenad AB,5568869084,aktivt,aktivt,,
Niklas Zetterlund Entreprenad AB,5566275334,aktivt,aktivt,,
Viikki Entreprenad AB,5567904627,aktivt,aktivt,,
JTE Snickare AB,5591582662,aktivt,aktivt,,
MoStugan i Söderhamn AB,5592010150,aktivt,aktivt,,
Norrgårdens Städ Bygg AB,5591063275,aktivt,aktivt,,
Daghs Måleri AB,5568384720,aktivt,aktivt,,
Klargård Bygg AB,5590619853,aktivt,aktivt,,
Rosengrens VVS Installationer AB,5567582159,aktivt,aktivt,,
Lybeck Sten & Betong AB,5591449037,aktivt,aktivt,,
HeBro Bygg AB,5590835616,aktivt,aktivt,,
Hille Signal AB,5590412671,aktivt,aktivt,,
Niklas Bergh AB,5566573118,aktivt,aktivt,,
Ockelbo Glasmästeri Aktiebolag,5562797463,aktivt,aktivt,,
Hassela Värme & Vatten Aktiebolag,5560909847,aktivt,aktivt,,
Gysinge Kulturbygg AB,5569867939,aktivt,aktivt,,
Hudiksvalls Glasmästeri AB,5566053343,aktivt,aktivt,,
Svartbergets Bygg AB,5590969852,aktivt,aktivt,,
L.E. Franksson Trä Aktiebolag,5561694596,aktivt,aktivt,,
HC Westlund 1 AB,5567129274,aktivt,aktivt,,
P & C Entreprenad i Söderhamn AB,5569496127,aktivt,aktivt,,
JpC el & tele Aktiebolag,5566056916,aktivt,aktivt,,
AET Schakt AB,5590306139,aktivt,aktivt,,
Måga Väghyveltjänst AB,5569678112,aktivt,aktivt,,
Aktiebolaget Hofors Plattsättning,5560835224,aktivt,aktivt,,
Scherdin Förvaltning i Hudiksvall AB,5569818379,aktivt,aktivt,,
Peter&Johans Plåtslageri AB,5591990105,aktivt,aktivt,,
LjusneHus AB,5564780517,aktivt,aktivt,,
C M Mätkonsult AB,5590583521,aktivt,aktivt,,
Hedmans Plåtslageri i Sandviken Aktiebolag,5561896290,aktivt,aktivt,,
Håkan Sundins Maskin Aktiebolag,5564129889,aktivt,aktivt,,
Björn Franssons Måleri Aktiebolag,5565838611,aktivt,aktivt,,
Gruspelle AB,5567597082,aktivt,aktivt,,
Hydéns Golv AB,5590922091,aktivt,aktivt,,
Linas Kvadrat Interiör AB,5591120950,aktivt,aktivt,,
Entreprenadarbeten i Djupa AB,5566592563,aktivt,aktivt,,
Söderhamns Smide & Montage AB,5569388274,aktivt,aktivt,,
Hälsinge Bygg & Montage AB,5590561246,aktivt,aktivt,,
Niklas Strömbergs Golv AB,5591210231,aktivt,aktivt,,
Gustafssons Entreprenad i Hudiksvall AB,5590722707,aktivt,aktivt,,
Murres Entreprenader AB,5590406798,aktivt,aktivt,,
Kalle Sprängare AB,5566895909,aktivt,aktivt,,
Hasse Hemlin Byggkonsult AB,5566293675,aktivt,aktivt,,
Dennis Söders Plåtslageri AB,5569607970,aktivt,aktivt,,
Magnus Mät & Mark AB,5591288518,aktivt,aktivt,,
KBP Bygg & Plåtslageri AB,5569557035,aktivt,aktivt,,
Nisses Bygg & Reparation Aktiebolag,5564145711,aktivt,aktivt,,
Hälsinge Högtrycksspolning AB,5591740773,aktivt,aktivt,,
Stekra Montage AB,5591480081,aktivt,aktivt,,
Trödje entreprenad AB,5567837124,aktivt,aktivt,,
Järvsö Entreprenad AB,5592029952,aktivt,aktivt,,
Ljusdals Golv AB,5590527841,aktivt,aktivt,,
Ove Brandén AB,5566408265,aktivt,aktivt,,
Järvsöbolaget AB,5569940884,aktivt,aktivt,,
TrUSt Total AB,5591536296,aktivt,aktivt,,
Bengt Frisk Byggkonsult Gävle AB,5569861130,aktivt,aktivt,,
SN Signalteknik AB,5591652101,aktivt,aktivt,,
